index,smiles,name,opsin_smiles,std_original,std_opsin
6514,COc1ccc(Cl)cc1NC(=O)[C@H](Cc1ccccc1)N1C(=O)[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C[C@@H]34)[C@H]2C1=O,"(2S)-N-(5-chloro-2-methoxyphenyl)-2-((1R,2R,6R,7R,8R,10R)-3,5-dioxo-4-azatetracyclo[5.3.2.0^{8,10}.0^{2,6}]dodec-11-en-4-yl)-3-phenylpropanamide",ClC=1C=CC(=C(C1)NC([C@H](CC1=CC=CC=C1)N1C([C@@H]2[C@H]3[C@@H]4C[C@H]4[C@H]([C@H]2C1=O)C=C3)=O)=O)OC,COc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)n1c(O)c2c(c1O)[C@H]1C=C[C@H]2[C@@H]2C[C@H]21,COc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)n1c(O)c2c(c1O)[C@@H]1C=C[C@@H]2[C@@H]2C[C@H]21
7198,O=C(CCc1ccccc1)Oc1c2cccc(Cl)c2cc2cccc(Cl)c12,"4,11-dichloroanthracen-9-yl 3-phenylpropanoate",,O=C(CCc1ccccc1)Oc1c2cccc(Cl)c2cc2cccc(Cl)c12,
7282,CCOC(=O)c1cc2c(o1)CCC1(C2)C(=O)N(Cc2ccc(OC)cc2)c2ncccc21,"ethyl 9'-((4-methoxyphenyl)methyl)-2,9-diazaspiro[7-oxabicyclo[4.3.0]nona-1(6),8-diene-3,7'-bicyclo[4.3.0]nona-1,3,5-triene]-8'-one-8-carboxylate",COC1=CC=C(C=C1)CC1C(C2(C3=CC=CC=C13)NC=1N=C(OC1CC2)C(=O)OCC)=O,CCOC(=O)c1cc2c(o1)CCC1(C2)C(=O)N(Cc2ccc(OC)cc2)c2ncccc21,CCOC(=O)c1nc2c(o1)CCC1(N2)C(=O)C(Cc2ccc(OC)cc2)c2ccccc21
7361,C=C[C@]1(C)CC[C@@H]2C(=CCC3[C@](C)(CO)CCC[C@@]32C)C1,"1-((1S,2R,6R,12R)-12-ethenyl-2,6,12-trimethyltricyclo[8.4.0.0^{2,7}]tetradec-9-en-6-yl)methanol",C(=C)[C@]1(CC2=CCC3[C@](CCC[C@@]3([C@H]2CC1)C)(C)CO)C,C=C[C@]1(C)CC[C@@H]2C(=CCC3[C@](C)(CO)CCC[C@@]32C)C1,C=C[C@]1(C)CC[C@H]2C(=CCC3[C@](C)(CO)CCC[C@@]32C)C1
7411,O=C1OC2(C=CC(=O)c3ccccc32)C(c2ccccc2)=C1I,"spiro[bicyclo[4.4.0]deca-1(10),3,6,8-tetraene-5,2'-(4-iodo-3-phenyl-1-oxacyclopent-3-ene)]-5'-one-2-one",,O=C1OC2(C=CC(=O)c3ccccc32)C(c2ccccc2)=C1I,
7510,CCC(=O)O[C@]1(C(=O)CCl)C(C)C[C@H]2[C@@H]3CCC4CC(=O)CC[C@]4(C)[C@@]3(Cl)C(Cl)C[C@@]21C,"(1S,2S,10S,11R,14S,15R)-11,12-dichloro-15-(2-chloro-acetyl)-10,14,16-trimethyl-7-oxogonan-15-yl propanoate",,CCC(=O)O[C@]1(C(=O)CCl)C(C)C[C@H]2[C@@H]3CCC4CC(=O)CC[C@]4(C)[C@@]3(Cl)C(Cl)C[C@@]21C,
7694,C[C@H]1CC2(C[C@@H](c3cn(C)nn3)N1C(=O)C(F)(F)F)OCC(=O)c1sc(C(F)(F)F)cc12,"8-(trifluoromethyl)spiro[3-oxa-7-thiabicyclo[4.3.0]nona-1(6),8-diene-2,4'-(2,2,2-trifluoro-1-((2S,6S)-2-methyl-6-(1-methyl-1H-1,2,3-triazol-4-yl)-piperidin-1-yl)ethane)]-1'-one-5-one",,C[C@H]1CC2(C[C@@H](c3cn(C)nn3)N1C(=O)C(F)(F)F)OCC(=O)c1sc(C(F)(F)F)cc12,
7759,CCOCCOOC(=O)C=CC(=O)OOCCOCC,bis(2-ethoxyethyl) but-2-enediperoxoate,,CCOCCOOC(=O)C=CC(=O)OOCCOCC,
7787,ClC1(Cl)CC=Cc2c1cc1ccc3cc4c5ccccc5cc5ccc6cc2c1c3c6c54,,,ClC1(Cl)CC=Cc2c1cc1ccc3cc4c5ccccc5cc5ccc6cc2c1c3c6c54,
7824,O=C(N=[N+]([O-])c1ccccc1)c1cccc([N+](=O)[O-])c1,N-iminio-3-nitrobenzene-1-carboxamide,[NH2+]=NC(=O)C1=CC(=CC=C1)[N+](=O)[O-],O=C(N=[N+]([O-])c1ccccc1)c1cccc([N+](=O)[O-])c1,N=NC(=O)c1cccc([N+](=O)[O-])c1
7844,CC(C)(C)OC(=O)N1CCC2(Cc3sc(Cl)nc3C2N[S@](=O)C(C)(C)C)C[C@H]1C(C)(C)C,"tert-butyl (2S)-2-(tert-butyl)spiro[piperidine-4,7'-bicyclo[3.3.0]octa-1(5),3-dien-6-amine]-1-carboxylate",,CC(C)(C)OC(=O)N1CCC2(Cc3sc(Cl)nc3C2N[S@+]([O-])C(C)(C)C)C[C@H]1C(C)(C)C,
7882,CC[C@@]12C=C(C)n3c(c(c4ccccc43)CCN(/C=C/C(=O)OC)CCC1)C2c1ccc(O)cc1,,,CC[C@@]12C=C(C)n3c(c(c4ccccc43)CCN(/C=C/C(=O)OC)CCC1)C2c1ccc(O)cc1,
7883,O=[N+]([O-])[N-]c1[nH]nc2nc[nH][n+]12,"N-((oxido)(oxo)ammonio)-1,2,4,6,7-pentaazabicyclo[3.3.0]octa-1(8),3,5-trien-1-ium-8-amine",[O-][N+](NC=1NN=C2N=CN[N+]12)=O,O=[N+]([O-])Nc1n[nH]c2ncnn12,O=[N+]([O-])Nc1[nH]nc2[nH]cn[n+]12
7940,C=C1CC(C(=O)OC)=CC[C@]2(C)CC(C(=O)OC)C[C@H]12,"dimethyl (1R,7S)-1-methyl-6-methylidenebicyclo[5.3.0]dec-3-ene-4,9-dicarboxylate",C[C@@]12CC=C(CC([C@@H]2CC(C1)C(=O)OC)=C)C(=O)OC,C=C1CC(C(=O)OC)=CC[C@]2(C)CC(C(=O)OC)C[C@H]12,C=C1CC(C(=O)OC)=CC[C@]2(C)CC(C(=O)OC)C[C@@H]12
7963,Cc1ccnc2ccc(C(=O)N3CCCC4(C3)OC(=O)c3ccccc34)cc12,"spiro[8-oxabicyclo[4.3.0]nona-1,3,5-triene-9,3'-1-(piperidin-1-yl)-1-(5-methyl-2-azabicyclo[4.4.0]deca-1,3,5,7,9-pentaen-8-yl)methanone]-7-one",,Cc1ccnc2ccc(C(=O)N3CCCC4(C3)OC(=O)c3ccccc34)cc12,
7978,CCNC(=O)N(CCCN(C)C)C(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,"1-(N-(3-(dimethylamino)propyl)(1S,2S,7R,10S,11S,14S,15S)-2,15-dimethyl-5-oxo-6-azatetracyclo[8.7.0.0^{11,15}.0^{2,7}]heptadec-3-ene-14-carboxamido)-N-ethylmethanamide",CN(CCCN(C(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(C=C[C@]4([C@H]3CC[C@]12C)C)=O)C(=O)NCC)C,CCNC(=O)N(CCCN(C)C)C(=O)C1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,CCNC(=O)N(CCCN(C)C)C(=O)C1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@@]4(C)[C@H]3CC[C@]12C
8023,COC(=O)NC1=C2/C(=C\CO)[C@](O)(C#C/C=C\C#C[C@@H]2O)CC12OCCO2,"methyl (((1S,4Z,8S,13E)-1,8-dihydroxy-13-(2-hydroxyethylidene)-1',3'-dioxaspiro[bicyclo[7.3.1]trideca-4,9-dien-2,6-diyne-11,2'-cyclopentane]-10-yl)amino)formate",O[C@]1/2C#C\C=C/C#C[C@@H](C(=C(C3(OCCO3)C1)NC(=O)OC)\C2=C/CO)O,COC(=O)N=C1C2=C(CCO)[C@](O)(C#C/C=C\C#C[C@@H]2O)CC12OCCO2,COC(=O)N=C1C2=C(CCO)[C@@](O)(C#C/C=C\C#C[C@@H]2O)CC12OCCO2
8306,CC/[N+]([O-])=C/c1cccc(-c2nn(-c3ccc(F)cc3)c(=O)c3ccccc23)c1,"3-(4-fluorophenyl)-5-(3-((1Z)-iminiomethyl)phenyl)-3,4-diazabicyclo[4.4.0]deca-1(10),4,6,8-tetraen-2-one",,CC/[N+]([O-])=C/c1cccc(-c2nn(-c3ccc(F)cc3)c(=O)c3ccccc23)c1,
8351,Cc1cc(C#N)cnc1C(=O)Nc1ccc2c(n1)[C@]1(CO[C@@](C)(C(F)(F)F)C(N)=N1)C2,"5-cyano-3-methyl-N-((8S)-spiro[2-azabicyclo[4.2.0]octa-1(6),2,4-triene-8,3'-((3S,6R)-6-methyl-6-(trifluoromethyl)-1-oxa-4-azacyclohex-4-en-5-amine)]-3-yl)pyridine-2-carboxamide",,Cc1cc(C#N)cnc1C(=O)Nc1ccc2c(n1)[C@]1(CO[C@@](C)(C(F)(F)F)C(=N)N1)C2,
8395,C=CC(=O)OCCNc1ccc2cc3ccccc3cc2c1,2-((anthracen-12-yl)amino)ethyl prop-2-enoate,,C=CC(=O)OCCNc1ccc2cc3ccccc3cc2c1,
8413,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CN3CCN(c4ncccn4)CC3)CC[C@@H]12,"1-((1S,2S,5R,7R,10R,11S,14S,15S)-5-hydroxy-2,15-dimethylgonan-14-yl)-2-(4-(pyrimidin-2-yl)piperazin-1-yl)ethan-1-one",,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(C(=O)CN3CCN(c4ncccn4)CC3)CC[C@@H]12,
8470,CCC(=O)NCC(=O)N1CC[C@]2(C(=O)Nc3ccccc32)[C@@H]1CCc1ccccc1,"N-(2-oxo-2-((2S,3R)-2-(2-phenylethyl)-7'-azaspiro[pyrrolidine-3,9'-bicyclo[4.3.0]nona-1,3,5-triene]-1-yl-8'-one)ethyl)propanamide",,CCC(=O)NCC(=O)N1CC[C@]2(C(=O)Nc3ccccc32)[C@@H]1CCc1ccccc1,
8639,C1=Cc2c(c3c4c(ccc5c6cc7ccccc7cc6cc2c45)=CCC3)CC1,,,C1=Cc2c(c3c4c(ccc5c6cc7ccccc7cc6cc2c45)=CCC3)CC1,
8807,NCCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)C(=O)O,6-amino-2-(2-(2-(2-amino-3-(1H-imidazol-5-yl)propanamido)-3-hydroxypropanamido)glutaramido)hexanoic acid,,NCCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1c[nH]cn1)C(=O)O,
8937,N/N=C\N(N)c1ccc(CCN2C3CCC2CC2(C3)OCCN(C3=CC(=O)OC3)C2=O)nn1,"4-(5-oxo-1-oxacyclopent-3-en-3-yl)spiro[morpholine-2,3'-bicyclo[3.2.1]octan-8-yl)ethyl)pyridazin-3-yl)hydrazinyl)formaldehyde hydrazone]-3-one",,N/N=C\N(N)c1ccc(CCN2C3CCC2CC2(C3)OCCN(C3=CC(=O)OC3)C2=O)nn1,
8965,CC1(C)c2ccc([nH]2)C(C)(C)[C@H]2CC[C@H](N2)C(C)(C)c2ccc([nH]2)C(C)(C)[C@H]2CC[C@@H]1N2,,,CC1(C)c2ccc([nH]2)C(C)(C)[C@H]2CC[C@H](N2)C(C)(C)c2ccc([nH]2)C(C)(C)[C@H]2CC[C@@H]1N2,
9023,CNc1nc2c3c(c[nH]c3n1)-c1ccc3ncc(cc3c1)OCCCc1cnc(s1)CN2,,,CNc1nc2c3c(c[nH]c3n1)-c1ccc3ncc(cc3c1)OCCCc1cnc(s1)CN2,
9067,N/N=C(\NN)c1cc(COc2ccc(C(F)(F)F)cc2Cl)ccc1F,5-(((2-chloro-4-(trifluoromethyl)phenyl)oxy)methyl)-2-fluoro-1-((1Z)-(hydrazinyl)methyl)benzenal hydrazone,,NN=C(NN)c1cc(COc2ccc(C(F)(F)F)cc2Cl)ccc1F,
9207,O=CN(O)CC(CC1CCCC1)C(=O)N1CCC[C@H]1c1nc2ncccc2o1,"N-(3-cyclopentyl-2-(((2S)-2-(7-oxa-2,9-diazabicyclo[4.3.0]nona-1,3,5,8-tetraen-8-yl)pyrrolidin-1-yl)carbonyl)propyl)-N-carbamic acid",,O=CN(O)CC(CC1CCCC1)C(=O)N1CCC[C@H]1c1nc2ncccc2o1,
9269,CC[C@]1([C@@H]2C[C@@H]3OC[C@@H]2[C@@H](NC(=O)OCC(Cl)(Cl)Cl)C[C@@]32C(=O)N(OC)c3ccccc32)CO1,"2,2,2-trichloroethyl (((1S,2S,4S,5S,8R)-8-((2S)-2-ethyl-oxiran-2-yl)-7'-methoxy-7-azaspiro[6-oxabicyclo[3.2.2]nonane-4,9'-bicyclo[4.3.0]nona-1,3,5-triene]-2-yl-8'-one)amino)formate",,CC[C@]1([C@@H]2C[C@@H]3OC[C@@H]2[C@@H](NC(=O)OCC(Cl)(Cl)Cl)C[C@@]32C(=O)N(OC)c3ccccc32)CO1,
9369,C[C@]12C=C[C@H](O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)C(N)=CC[C@@H]12,"(1S,2S,5R,10R,11S,15S)-14-amino-2,15-dimethyltetracyclo[8.7.0.0^{11,15}.0^{2,7}]heptadeca-3,13-dien-5-ol",NC1=CC[C@H]2[C@@H]3CCC4C[C@H](C=C[C@]4([C@H]3CC[C@]12C)C)O,C[C@]12C=C[C@H](O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=N)CC[C@@H]12,C[C@]12CC[C@H]3[C@@H](CCC4C[C@@H](O)C=C[C@]43C)[C@@H]1CCC2=N
9405,CCCc1ncc2c(n1)COC21CN(C(=O)c2cccc(OC)c2OC)C1,"1-(3'-propyl-8-oxa-2,4-diazaspiro[azetidine-3,7'-bicyclo[4.3.0]nona-1(6),2,4-triene]-1-yl)-1-(2,3-dimethoxyphenyl)methanone",,CCCc1ncc2c(n1)COC21CN(C(=O)c2cccc(OC)c2OC)C1,
9679,C/[N+]([O-])=C/c1ccc(/C=[N+](\C)[O-])cc1,(1Z)-1-(4-((1E)-iminiomethyl)phenyl)-N-methyl-N-oxidomethaniminium,,C/[N+]([O-])=C/c1ccc(/C=[N+](\C)[O-])cc1,
9785,CC1(C)CCC[C@]2(C)[C@@H]1C[C@H](O)[C@@]13C[C@@H](CC[C@@H]21)[C@]1(CO1)C3,,,CC1(C)CCC[C@]2(C)[C@@H]1C[C@H](O)[C@@]13C[C@@H](CC[C@@H]21)[C@]1(CO1)C3,
9791,CC1CN2c3c(F)cc(C(=O)C(Cl)I)cc3CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,"2'-chloro-1-((6S,7S)-14-fluoro-4,6-dimethyl-5-oxa-2-azaspiro[1,3-diazacyclohexane-5,8'-tricyclo[8.4.0.0^{2,7}]tetradeca-1(14),10,12-trien-12-yl)-2-iodoethane]-1'-one-2,4,6-trione",,CC1CN2c3c(F)cc(C(=O)C(Cl)I)cc3CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,
9819,[O-][NH+](O)c1cccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3Cc3cccs3)n2)c1,"3-(3-nitrophenyl)-5-((4S)-3-((thiophen-2-yl)methyl)-3,7,9-triazabicyclo[4.3.0]nona-1(6),7-dien-4-yl)-1-oxa-2,4-diazacyclopenta-2,4-diene",[N+](=O)([O-])C=1C=C(C=CC1)C1=NOC(=N1)[C@H]1N(CC=2NC=NC2C1)CC=1SC=CC1,[O-][NH+](O)c1cccc(-c2noc([C@@H]3Cc4[nH]cnc4CN3Cc3cccs3)n2)c1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3Cc4[nH]cnc4CN3Cc3cccs3)n2)c1
10022,O=S(O)(=S)OCc1cccc(-c2nn[nH]n2)c1,5-(3-((hydroxysulfinyloxy)methyl)phenyl)-2H-tetrazole,OS(=O)OCC=1C=C(C=CC1)C=1N=NNN1,O=S(O)(=S)OCc1cccc(-c2nn[nH]n2)c1,O=S(O)OCc1cccc(-c2nn[nH]n2)c1
10428,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCC(=O)c4cc(C)cs4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,"(4R)-4-((1R,2E,6R,7R)-2-((2Z)-2-((3S,5R)-3,5-dihydroxy-2-methylidenecyclohexylidene)ethylidene)-6-methylbicyclo[4.3.0]nonan-7-yl)-1-(4-methylthiophen-2-yl)pentan-1-one",O[C@@H]1C(\C(\C[C@H](C1)O)=C/C=C\1/[C@H]2CC[C@@H]([C@]2(CCC1)C)[C@@H](CCC(=O)C=1SC=C(C1)C)C)=C,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCC(=O)c4cc(C)cs4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@@H]2CC[C@@H]3[C@H](C)CCC(=O)c2cc(C)cs2)C[C@@H](O)C[C@@H]1O
10439,ClC1CCC2=C(C1)C1(CCO2)CCC(C2CCCCC2)CC1,"8-chlorospiro[2-oxabicyclo[4.4.0]dec-1(6)-ene-5,1'-cyclohexane]",ClC1CC2=C(OCCC23CCCCC3)CC1,ClC1CCC2=C(C1)C1(CCO2)CCC(C2CCCCC2)CC1,ClC1CCC2=C(C1)C1(CCCCC1)CCO2
10490,Cc1cc(C)cc(-c2ccc(/C=N\N=C/c3ccc(-c4cc(C)cc(C)c4)cc3)cc2)c1,,,Cc1cc(C)cc(-c2ccc(/C=N\N=C/c3ccc(-c4cc(C)cc(C)c4)cc3)cc2)c1,
10517,CC(C)(C)OC(=O)N1CCC2(CC1)COCc1nnc(CN)n12,"tert-butyl 1'-(3-oxa-6,8,9-triazaspiro[piperidine-4,5'-bicyclo[4.3.0]nona-1(9),7-dien-7-yl)methanamine]-1-carboxylate",,CC(C)(C)OC(=O)N1CCC2(CC1)COCc1nnc(CN)n12,
10530,CCOC(=O)N1CCC(N2CCC3(CC2)CN(C(C)=O)c2ccc(C4=CCCC4)cc23)CC1,"ethyl 4-(1'-(3-(cyclopent-1-en-1-yl)-7-azaspiro[piperidine-4,9'-bicyclo[4.3.0]nona-1(6),2,4-trien-7-yl)ethane]-1-yl-1'-one)piperidine-1-carboxylate",,CCOC(=O)N1CCC(N2CCC3(CC2)CN(C(C)=O)c2ccc(C4=CCCC4)cc23)CC1,
10583,NC(N)=NN=Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,,,N=C(N)NN=Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,
10647,CCc1ccccc1/C=N/N=C(\c1ccccc1)c1ccc(CCF)cc1,,,CCc1ccccc1C=NN=C(c1ccccc1)c1ccc(CCF)cc1,
10692,CNc1cc2ccn(-c3cnc(NC(=O)NS(C)(=O)(O)c4ccc(Cl)s4)nc3)c(=O)c2cc1F,"N-(5-(9-fluoro-8-(methylamino)-2-oxo-3-azabicyclo[4.4.0]deca-1(10),4,6,8-tetraen-3-yl)pyrimidin-2-yl)-1-methylsulfinylaminomethanamide",FC1=C(C=C2C=CN(C(C2=C1)=O)C=1C=NC(=NC1)NC(=O)NS(=O)C)NC,CNc1cc2ccn(-c3cnc(NC(=O)NS(C)(=O)(O)c4ccc(Cl)s4)nc3)c(=O)c2cc1F,CNc1cc2ccn(-c3cnc(NC(=O)N[S+](C)[O-])nc3)c(=O)c2cc1F
10766,N/N=C(/N)c1nc2cc(F)ccc2s1,"8-((1E)-aminomethyl)-3-fluoro-7-thia-9-azabicyclo[4.3.0]nona-1(6),2,4,8-tetraenal hydrazone",,N=C(NN)c1nc2cc(F)ccc2s1,
10866,CCCc1[nH]nc2c1C1(C(=O)N(Cc3ccc(Cl)c(Cl)c3)c3ccccc31)C(C#N)=C(N)O2,"3-amino-7-propyl-7'-((3,4-dichlorophenyl)methyl)-7-azaspiro[2-oxa-8,9-diazabicyclo[4.3.0]nona-1(9),3,6-triene-5,9'-bicyclo[4.3.0]nona-1,3,5-triene]-8'-one-4-carbonitrile",,CCCc1[nH]nc2c1C1(C(=O)N(Cc3ccc(Cl)c(Cl)c3)c3ccccc31)C(C#N)C(=N)O2,
11052,[O-][NH+](O)c1cc([NH+]([O-])O)c([C@H](Cl)[C@@H](Cl)c2ccccc2)cc1C=Cc1ccccc1,"1-((1S,2S)-1,2-dichloro-2-phenylethyl)-2,4-dinitro-5-(2-phenylethenyl)benzene",Cl[C@H]([C@H](C1=CC=CC=C1)Cl)C1=C(C=C(C(=C1)C=CC1=CC=CC=C1)[N+](=O)[O-])[N+](=O)[O-],[O-][NH+](O)c1cc([NH+]([O-])O)c([C@H](Cl)[C@@H](Cl)c2ccccc2)cc1C=Cc1ccccc1,O=[N+]([O-])c1cc([N+](=O)[O-])c([C@H](Cl)[C@@H](Cl)c2ccccc2)cc1C=Cc1ccccc1
11109,NC(=O)N(O)Cc1ccc(C#Cc2c(Cl)cccc2Cl)cc1,"1-amino-N-((4-(2-(2,6-dichlorophenyl)ethynyl)phenyl)methyl)-N-carbamic acid",,NC(=O)N(O)Cc1ccc(C#Cc2c(Cl)cccc2Cl)cc1,
11117,CC1=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)c(F)cc(N(C)C)c4C[C@@]3(C)C[C@@]2(C)C1,"(10S,12S,17S)-7-(dimethylamino)-5-fluoro-2,4,17-trihydroxy-10,12,14-trimethyl-16,18-dioxotetracyclo[8.8.0.0^{12,17}.0^{3,8}]octadeca-1,3,5,7,14-pentaene-15-carboxamide",CN(C=1C=C(C(=C2C(=C3C([C@@]4(C(C(=C(C[C@]4(C[C@@]3(CC12)C)C)C)C(=O)N)=O)O)=O)O)O)F)C,CC1=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)c(F)cc(N(C)C)c4C[C@@]3(C)C[C@@]2(C)C1,CC1=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)c(F)cc(N(C)C)c4C[C@@]3(C)C[C@]2(C)C1
11133,[C-]#[N+][C@@H]1C[C@@]2(CN1C(=O)C(=O)OCc1ccccc1)C(=O)Nc1ccccc12,"benzyl 2-((2R,4R)-2-isocyano-7'-azaspiro[pyrrolidine-4,9'-bicyclo[4.3.0]nona-1,3,5-triene]-1-yl-8'-one)-2-oxoacetate",,[C-]#[N+][C@@H]1C[C@@]2(CN1C(=O)C(=O)OCc1ccccc1)C(=O)Nc1ccccc12,
11213,CCCCN(C(=O)N[C@@H](CSCC(C)C)C(=O)O)C(=O)c1cccc(-c2ccccc2)c1,(2R)-2-(N-butyl-3-phenylbenzene-1-carboxamidocarbonylamino)-3-((2-methylpropyl)sulfanyl)propanoic acid,C(CCC)N([C@H](C(=O)O)CSCC(C)C)C(=O)NC(=O)C1=CC(=CC=C1)C1=CC=CC=C1,CCCCN(C(=O)NC(CSCC(C)C)C(=O)O)C(=O)c1cccc(-c2ccccc2)c1,CCCCN(C(=O)NC(=O)c1cccc(-c2ccccc2)c1)C(CSCC(C)C)C(=O)O
11314,Cc1nc2cccc3c2nc1N(CCO)CCCC[C@H]1CNC(=O)c2cc-3[nH]c21,,,Cc1nc2cccc3c2nc1N(CCO)CCCC[C@H]1CNC(=O)c2cc-3[nH]c21,
11393,Cc1ccc(CN2CCC3(CC2)OC(c2cc(Cl)cc(Cl)c2)c2ccccc23)nn1,"3-(9'-(3,5-dichlorophenyl)-8-oxaspiro[piperidine-4,7'-bicyclo[4.3.0]nona-1,3,5-triene]-1-ylmethyl)-6-methylpyridazine",,Cc1ccc(CN2CCC3(CC2)OC(c2cc(Cl)cc(Cl)c2)c2ccccc23)nn1,
11577,CC1(C)COC([C@]2(C)[C@H](c3ccccn3)N2c2nccs2)=N1,"4,4-dimethyl-2-((2S,3S)-2-methyl-3-(pyridin-2-yl)-1-(thiazol-2-yl)-aziridin-2-yl)-1-oxa-3-azacyclopent-2-ene",CC1(N=C(OC1)[C@]1(N([C@@H]1C1=NC=CC=C1)C=1SC=CN1)C)C,CC1(C)COC([C@]2(C)[C@H](c3ccccn3)N2c2nccs2)=N1,CC1(C)COC([C@]2(C)[C@@H](c3ccccn3)N2c2nccs2)=N1
11668,c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)sc1ccccc14,,,c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)sc1ccccc14,
11687,CNC(=O)[C@]12CCC3(CCN(C(C)=O)CC3)[C@H]1CN(S(C)(=O)=O)C2,"(1R,5R)-N-methyl-3-(methylsulfonyl)spiro[3-azabicyclo[3.3.0]octane-6,4'-(1-(piperidin-1-yl)ethane)]-1'-one-1-carboxamide",,CNC(=O)[C@]12CCC3(CCN(C(C)=O)CC3)[C@H]1CN(S(C)(=O)=O)C2,
11696,CC/C(=C\C=C\C1C=C[C@@H]2CCC[C@@H]2[C@H]1C(=O)c1ccc[nH]1)C1O[C@H]([C@@H](C)C(=O)OC)CC[C@H]1C,"methyl (2R)-2-((2S,5R)-5-methyl-6-((3E,5E)-6-((1S,2R,6R)-2-((1H-pyrrol-2-yl)carbonyl)bicyclo[4.3.0]non-4-en-3-yl)hexa-3,5-dien-3-yl)-oxan-2-yl)propanoate",C[C@@H]1CC[C@H](OC1\C(\CC)=C\C=C\C1[C@@H]([C@H]2CCC[C@@H]2C=C1)C(=O)C=1NC=CC1)[C@H](C(=O)OC)C,CC/C(=C\C=C\C1C=C[C@@H]2CCC[C@@H]2C1C(=O)c1ccc[nH]1)C1O[C@H](C(C)C(=O)OC)CC[C@H]1C,CC/C(=C\C=C\C1C=C[C@H]2CCC[C@@H]2C1C(=O)c1ccc[nH]1)C1O[C@H](C(C)C(=O)OC)CC[C@H]1C
11814,C[C@@H]1CC/C=C2/C[C@@H](O)CC[C@]2(C)C([C@H](C)CCC(=O)O)CC1,"(4R)-4-((1R,5S,8Z,11S)-11-hydroxy-1,5-dimethylbicyclo[7.4.0]tridec-8-en-2-yl)pentanoic acid",O[C@@H]1C/C/2=C/CC[C@@H](CCC([C@]2(CC1)C)[C@@H](CCC(=O)O)C)C,C[C@@H]1CC/C=C2/C[C@@H](O)CC[C@]2(C)C([C@H](C)CCC(=O)O)CC1,C[C@H]1CC/C=C2/C[C@@H](O)CC[C@]2(C)C([C@H](C)CCC(=O)O)CC1
11938,N[C@@H]1c2ccccc2CC12CCN(c1ncc(/C=C\c3ccncn3)nc1CO)CC2,"1-(6-((1Z)-2-(pyrimidin-4-yl)ethenyl)-3-(spiro[piperidine-4,8'-bicyclo[4.3.0]nona-1,3,5-trien-7-amine]-1-yl)pyrazin-2-yl)methanol",,N[C@@H]1c2ccccc2CC12CCN(c1ncc(/C=C\c3ccncn3)nc1CO)CC2,
12000,COc1cc2c(c(OC)c1OC)C1=C[C@H]3C[C@H]4[C@H](C45OCCCO5)[C@]1(CCC2)OC3=O,,,COc1cc2c(c(OC)c1OC)C1=C[C@H]3C[C@H]4[C@H](C45OCCCO5)[C@]1(CCC2)OC3=O,
12015,Nc1ncnc2nc(-c3c4ccccc4c4c5ccccc5c5cccc6ccc3c4c65)[nH]c12,,,Nc1ncnc2[nH]c(-c3c4ccccc4c4c5ccccc5c5cccc6ccc3c4c65)nc12,
