index,smiles,name,opsin_smiles,std_original,std_opsin
27189,CCCCC(=O)NC[C@@H]1C[C@H](C(F)(F)F)CN1C(=O)[C@@H]1[C@H]2CCC[C@H]21,"N-(((2S,4S)-1-(((1R,5S,6R)-bicyclo[3.1.0]hexan-6-yl)carbonyl)-4-(trifluoromethyl)pyrrolidin-2-yl)methyl)pentanamide",,CCCCC(=O)NC[C@@H]1C[C@H](C(F)(F)F)CN1C(=O)C1[C@H]2CCC[C@@H]12,
27228,O=C(NCCCN(C(=O)[C@H]1C[C@@H]2CCC[C@@H]2C1)C1CC1)c1ccc2ccnn2c1,"N-(3-(((1R,3S,5S)-bicyclo[3.3.0]octan-3-ylcarbonyl)(cyclopropyl)amino)propyl)-1,9-diazabicyclo[4.3.0]nona-2,4,6,8-tetraene-3-carboxamide",,O=C(NCCCN(C(=O)C1C[C@H]2CCC[C@H]2C1)C1CC1)c1ccc2ccnn2c1,
27265,CCOC(=O)C1(CNC(=O)[C@@H]2[C@@H]3CC[C@H]2CN(C(=O)[C@H](C)CC(C)=O)C3)CC1,"ethyl 1-((1R,5S,8R)-3-((2R)-2-methyl-1,4-dioxopentyl)-3-azabicyclo[3.2.1]octan-8-ylcarbonylaminomethyl)cyclopropanecarboxylate",,CCOC(=O)C1(CNC(=O)C2[C@@H]3CC[C@H]2CN(C(=O)C(C)CC(C)=O)C3)CC1,
27268,C[C@]1(C(=O)N2[C@H]3CC[C@@H]2C[C@@H](CNC(=O)CCCc2ccsc2)C3)C[C@H](C#N)C1,"N-(((1R,3S,5S)-8-((1-methyl-3-(nitrilomethyl)cyclobutyl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-4-(thiophen-3-yl)butanamide",,C[C@]1(C(=O)N2[C@@H]3CC[C@H]2C[C@H](CNC(=O)CCCc2ccsc2)C3)C[C@H](C#N)C1,
27369,CCN(C(=O)[C@@H]1CN2CCC1CC2)[C@@H]1CCCN(C(=O)[C@@H]2[C@@H](C)[C@H]2C)C1,"(3S)-N-((3R)-1-(((1R,2R,3S)-2,3-dimethylcyclopropyl)carbonyl)piperidin-3-yl)-N-ethyl-1-azabicyclo[2.2.2]octane-3-carboxamide",,CCN(C(=O)C1CN2CCC1CC2)[C@@H]1CCCN(C(=O)C2[C@@H](C)[C@H]2C)C1,
27412,COC(=O)[C@H](C)NC(=O)[C@H](c1sc(C)nc1C)N1CC[C@H]2CCC[C@@H](C1)N2C,"methyl (2S)-2-((1R)-(2,4-dimethylthiazol-5-yl)((1S,6R)-10-methyl-3,10-diazabicyclo[4.3.1]decan-3-yl)methylcarbonylamino)propanoate",,COC(=O)C(C)NC(=O)C(c1sc(C)nc1C)N1CC[C@H]2CCC[C@@H](C1)N2C,
27426,CC(F)(F)CCC(=O)N1CC2(CC(CC(=O)N[C@@H]3[C@H]4CCCCC[C@H]43)C2)C1,"N-((1R,7S,8R)-bicyclo[5.1.0]octan-8-yl)-2-(2-(4,4-difluoro-pentanoyl)-2-azaspiro[3.3]heptan-6-yl)acetamide",,CC(F)(F)CCC(=O)N1CC2(CC(CC(=O)N[C@H]3[C@@H]4CCCCC[C@@H]43)C2)C1,
27485,Cc1c(C(=O)N(CCNC(=O)[C@@H](C2CC2)N(C)C)C[C@H](C)O)ccn1C1CC1,1-cyclopropyl-N-(2-((1R)-(cyclopropyl)(dimethylamino)methylcarbonylamino)ethyl)-N-((2S)-2-hydroxypropyl)-2-methyl-1H-pyrrole-3-carboxamide,,Cc1c(C(=O)N(CCNC(=O)C(C2CC2)N(C)C)C[C@H](C)O)ccn1C1CC1,
27507,O=C(N[C@H]1C[C@@H]2CN(C(=O)[C@@H](O)C3CC3)C[C@@H]2C1)c1cc(C2CC2)on1,"5-cyclopropyl-N-((1R,5S,7S)-3-((2S)-2-cyclopropyl-2-hydroxy-acetyl)-3-azabicyclo[3.3.0]octan-7-yl)isoxazole-3-carboxamide",,O=C(N[C@H]1C[C@@H]2CN(C(=O)C(O)C3CC3)C[C@@H]2C1)c1cc(C2CC2)on1,
27568,CCCN(CCC)C(=O)CCC(=O)NC[C@H](CO)NC(=O)[C@@]1(C)C[C@@H]2C[C@@H]2C1,"N'-((2R)-3-hydroxy-2-((1R,3S,5S)-3-methylbicyclo[3.1.0]hexan-3-ylcarbonylamino)propyl)-N,N-dipropylbutanediamide",,CCCN(CCC)C(=O)CCC(=O)NC[C@H](CO)NC(=O)[C@]1(C)C[C@H]2C[C@H]2C1,
27598,COc1ncccc1CC(=O)N[C@@]1(CNC(=O)[C@@H](O)CC[S+](C)C)CCOC1,(2S)-4-(dimethyl-lambda^3-sulfanyl)-2-hydroxy-N-(((3R)-3-((2-methoxypyridin-3-yl)methylcarbonylamino)oxolan-3-yl)methyl)butanamide,C[S](CC[C@@H](C(=O)NC[C@]1(COCC1)NC(=O)CC=1C(=NC=CC1)OC)O)C,COc1ncccc1CC(=O)N[C@@]1(CNC(=O)C(O)CC[S+](C)C)CCOC1,COc1ncccc1CC(=O)N[C@@]1(CNC(=O)C(O)CC[S](C)C)CCOC1
27610,C[C@@H](CCNC(=O)CC[S@@](C)=O)N(C)C(=O)CCc1cc(Cl)no1,N-((3S)-3-((2-(3-chloroisoxazol-5-yl)propionyl)(methyl)amino)butyl)-3-((R)-methylsulfinyl)propanamide,ClC1=NOC(=C1)C(C(=O)N([C@H](CCNC(CC[S@](=O)C)=O)C)C)C,C[C@@H](CCNC(=O)CC[S@@+](C)[O-])N(C)C(=O)CCc1cc(Cl)no1,CC(C(=O)N(C)[C@@H](C)CCNC(=O)CC[S@@+](C)[O-])c1cc(Cl)no1
27707,CC(=O)Nc1ncc(C)cc1N[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,"N-(3-(((1R,3S,5R,7S)-3-hydroxyadamantan-1-yl)amino)-5-methylpyridin-2-yl)acetamide",,CC(=O)Nc1ncc(C)cc1N[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,
27745,Cc1c(Cl)cccc1C(=O)N[C@H]1C[C@](F)(CNC(=O)c2n[nH]c(C3CC3)n2)C1,"N-((3-(3-chloro-2-methylphenylcarbonylamino)-1-fluorocyclobutyl)methyl)-5-cyclopropyl-1H-1,2,4-triazole-3-carboxamide",ClC=1C(=C(C=CC1)C(=O)NC1CC(C1)(F)CNC(=O)C1=NNC(=N1)C1CC1)C,Cc1c(Cl)cccc1C(=O)N[C@H]1C[C@](F)(CNC(=O)c2n[nH]c(C3CC3)n2)C1,Cc1c(Cl)cccc1C(=O)NC1CC(F)(CNC(=O)c2n[nH]c(C3CC3)n2)C1
27791,COC[C@H](C)n1cc(C(=O)N[C@H]2[C@@H]3CN(C(=O)Cc4csc(C)c4)C[C@@H]32)c(C)n1,"1-((2S)-1-methoxypropan-2-yl)-3-methyl-N-((1R,5S,6S)-3-(2-(5-methylthiophen-3-yl)-acetyl)-3-azabicyclo[3.1.0]hexan-6-yl)-1H-pyrazole-4-carboxamide",,COC[C@H](C)n1cc(C(=O)N[C@H]2[C@@H]3CN(C(=O)Cc4csc(C)c4)C[C@@H]32)c(C)n1,
27799,C[C@H]1c2c[nH]nc2CC[C@H]1C(=O)N1C[C@H]2[C@H](CNC(=O)Cc3cncnc3)[C@H]2C1,"N-(((1R,5S,6S)-3-(((2R,3R)-2-methyl-7,8-diazabicyclo[4.3.0]nona-1(9),6-dien-3-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-2-(pyrimidin-5-yl)acetamide",,C[C@H]1c2c[nH]nc2CCC1C(=O)N1C[C@@H]2[C@@H](CNC(=O)Cc3cncnc3)[C@@H]2C1,
27807,C[C@@H](O)[C@H](NC(=O)[C@@H]1C[C@@H]2CC[C@@H]2C1)C(=O)NCC(Cl)=CCl,"(1R,3R,5S)-N-((2S,3R)-1-((2,3-dichloroprop-2-en-1-yl)amino)-3-hydroxy-1-oxobutan-2-yl)bicyclo[3.2.0]heptane-3-carboxamide",,C[C@@H](O)C(NC(=O)C1C[C@H]2CC[C@H]2C1)C(=O)NCC(Cl)=CCl,
27812,CCCC(C)=CC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NC(=O)CCCCNC(C)=O)C2,"N-((1R,3S,5S)-8-(3-methyl-1-oxohex-2-en-1-yl)-8-azabicyclo[3.2.1]octan-3-yl)-5-methylcarbonylaminopentanamide",,CCCC(C)=CC(=O)N1[C@@H]2CC[C@H]1C[C@H](NC(=O)CCCCNC(C)=O)C2,
27847,CO[C@H](C(=O)N1CC2(C[C@@H](NC(=O)C3=NOCC3)c3nccn32)C1)C(C)C,"N-((6R)-spiro[1,4-diazabicyclo[3.3.0]octa-2,4-diene-8,3'-((2S)-1-(azetidin-1-yl)-2-methoxy-3-methylbutane)]-6-yl-1'-one)-1-oxa-2-azacyclopent-2-ene-3-carboxamide",,COC(C(=O)N1CC2(C[C@@H](NC(=O)C3=NOCC3)c3nccn32)C1)C(C)C,
27853,C#C[C@@H](NC(=NC[C@H](c1ccccc1)S(C)(=O)=O)NC(C)C)c1ccc(F)cc1,N-((1S)-1-(4-fluorophenyl)prop-2-yn-1-yl)-1-(((2S)-2-(methylsulfonyl)-2-phenylethyl)imino)-N'-(propan-2-yl)methanediamine,FC1=CC=C(C=C1)[C@H](C#C)NC(NC(C)C)=NC[C@H](C1=CC=CC=C1)S(=O)(=O)C,C#C[C@@H](N=C(NC[C@H](c1ccccc1)S(C)(=O)=O)NC(C)C)c1ccc(F)cc1,C#C[C@H](N=C(NC[C@H](c1ccccc1)S(C)(=O)=O)NC(C)C)c1ccc(F)cc1
27899,CCc1ncsc1C(=O)N1C[C@H]2[C@H](CC(=O)N3C[C@H]4CC[C@@]4(C)C3)[C@H]2C1,"2-((1R,5S,6S)-3-((4-ethylthiazol-5-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-1-((1R,5S)-1-methyl-3-azabicyclo[3.2.0]heptan-3-yl)ethan-1-one",,CCc1ncsc1C(=O)N1C[C@@H]2[C@@H](CC(=O)N3C[C@H]4CC[C@@]4(C)C3)[C@@H]2C1,
27901,CN(CCCCCC(=O)NCC(=O)OCC1CC1)C(=O)[C@H](F)[C@@H]1CCOC1,cyclopropylmethyl 2-(5-(((1R)-fluoro((3R)-oxolan-3-yl)acetyl)(methyl)amino)pentylcarbonylamino)acetate,,CN(CCCCCC(=O)NCC(=O)OCC1CC1)C(=O)C(F)[C@@H]1CCOC1,
27934,O=C(C[C@@H]1CC[C@H]2C[C@@H]2C1)NC[C@@]12C[C@@H](CO1)N(C(=O)c1cccc(O)c1F)C2,"2-((1S,3R,6S)-bicyclo[4.1.0]heptan-3-yl)-N-(((1R,4S)-5-((2-fluoro-3-hydroxyphenyl)carbonyl)-2-oxa-5-azabicyclo[2.2.1]heptan-1-yl)methyl)acetamide",[C@@H]12C[C@@H](CC[C@H]2C1)CC(=O)NC[C@@]12OC[C@@H](N(C1)C(=O)C1=C(C(=CC=C1)O)F)C2,O=C(C[C@@H]1CC[C@H]2C[C@@H]2C1)NC[C@@]12C[C@@H](CO1)N(C(=O)c1cccc(O)c1F)C2,O=C(C[C@@H]1CC[C@H]2C[C@H]2C1)NC[C@@]12C[C@@H](CO1)N(C(=O)c1cccc(O)c1F)C2
27940,C[C@H](CCNC(=O)[C@@H]1CCc2cnn(C)c2C1)N(C)C(=O)CCc1cnn(C)n1,"(4R)-7-methyl-N-((3R)-3-((2-(2-methyl-2H-1,2,3-triazol-4-yl)propionyl)(methyl)amino)butyl)-7,8-diazabicyclo[4.3.0]nona-1(6),8-diene-4-carboxamide",CN1C=2C[C@@H](CCC2C=N1)C(=O)NCC[C@@H](C)N(C)C(C(C)C1=NN(N=C1)C)=O,C[C@H](CCNC(=O)C1CCc2cnn(C)c2C1)N(C)C(=O)CCc1cnn(C)n1,CC(C(=O)N(C)[C@H](C)CCNC(=O)C1CCc2cnn(C)c2C1)c1cnn(C)n1
27952,CCOc1cncc(C(=O)N2C[C@@H]3[C@H](C(=O)N(CCCCCO)C(C)C)[C@@H]3C2)c1,"(1R,5S,6S)-3-((5-ethoxypyridin-3-yl)carbonyl)-N-(5-hydroxypentyl)-N-(propan-2-yl)-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CCOc1cncc(C(=O)N2C[C@@H]3C(C(=O)N(CCCCCO)C(C)C)[C@@H]3C2)c1,
27985,O=C(N[C@H]1C[C@@H]2CN(Cc3cc(Br)ncc3Br)C[C@@H]2C1)c1cscc1Br,"4-bromo-N-((1R,5S,7S)-3-((2,5-dibromopyridin-4-yl)methyl)-3-azabicyclo[3.3.0]octan-7-yl)thiophene-3-carboxamide",,O=C(N[C@H]1C[C@@H]2CN(Cc3cc(Br)ncc3Br)C[C@@H]2C1)c1cscc1Br,
28056,Cc1cnc(CC(=O)NC[C@H]2C[C@@](F)(CNC(=O)[C@@H]3CCc4nc[nH]c4C3)C2)o1,"N-((3-((3R)-7,9-diazabicyclo[4.3.0]nona-1(6),7-dien-3-ylcarbonylaminomethyl)-3-fluorocyclobutyl)methyl)-2-(5-methyloxazol-2-yl)acetamide",C1=2C[C@@H](CCC2N=CN1)C(=O)NCC1(CC(C1)CNC(CC=1OC(=CN1)C)=O)F,Cc1cnc(CC(=O)NC[C@H]2C[C@@](F)(CNC(=O)C3CCc4[nH]cnc4C3)C2)o1,Cc1cnc(CC(=O)NCC2CC(F)(CNC(=O)C3CCc4[nH]cnc4C3)C2)o1
28074,N=c1cc(C(=O)N[C@H]2C[C@](F)(CNC(=O)COc3ccccc3Cl)C2)cc[nH]1,"N-(3-(((2-chlorophenyl)oxy)methylcarbonylaminomethyl)-3-fluorocyclobutyl)-6-imino-1-azacyclohexa-2,4-diene-4-carboxamide",ClC1=C(C=CC=C1)OCC(=O)NCC1(CC(C1)NC(=O)C=1C=CNC(C1)=N)F,Nc1cc(C(=O)N[C@H]2C[C@](F)(CNC(=O)COc3ccccc3Cl)C2)ccn1,Nc1cc(C(=O)NC2CC(F)(CNC(=O)COc3ccccc3Cl)C2)ccn1
28108,Cc1cc(C(=O)N2CCC[C@]2(C)CNC(=O)[C@H]2[C@@H](C)[C@H]2C)nnc1C,"(1S,2R,3S)-N-(((2R)-1-((5,6-dimethylpyridazin-3-yl)carbonyl)-2-methylpyrrolidin-2-yl)methyl)-2,3-dimethylcyclopropanecarboxamide",,Cc1cc(C(=O)N2CCC[C@]2(C)CNC(=O)C2[C@@H](C)[C@H]2C)nnc1C,
28133,CCC1=NO[C@@H](CNC(=O)[C@]2(NC(=O)c3cc(Cl)no3)C[C@@H](O)C2)C1,3-chloro-N-(1-((((5R)-3-ethyl-1-oxa-2-azacyclopent-2-en-5-yl)methyl)carbamoyl)-3-hydroxycyclobutyl)isoxazole-5-carboxamide,ClC1=NOC(=C1)C(=O)NC1(CC(C1)O)C(NC[C@H]1CC(=NO1)CC)=O,CCC1=NO[C@@H](CNC(=O)[C@]2(NC(=O)c3cc(Cl)no3)C[C@@H](O)C2)C1,CCC1=NO[C@@H](CNC(=O)C2(NC(=O)c3cc(Cl)no3)CC(O)C2)C1
28207,Cc1sc(=O)n(CC(=O)N[C@H]2C[C@](F)(CNC(=O)c3nccc(Cl)c3F)C2)c1C,"N-(3-(4-chloro-3-fluoropyridin-2-ylcarbonylaminomethyl)-3-fluorocyclobutyl)-2-(4,5-dimethyl-2-oxo-1-thia-3-azacyclopent-4-en-3-yl)acetamide",ClC1=C(C(=NC=C1)C(=O)NCC1(CC(C1)NC(CN1C(SC(=C1C)C)=O)=O)F)F,Cc1sc(=O)n(CC(=O)N[C@H]2C[C@](F)(CNC(=O)c3nccc(Cl)c3F)C2)c1C,Cc1sc(=O)n(CC(=O)NC2CC(F)(CNC(=O)c3nccc(Cl)c3F)C2)c1C
28278,C=C[C@@H](C1CC1)N(C)C(=O)[C@@H](O)CCNC(=O)c1cscc1Cl,(2S)-4-(4-chlorothiophen-3-ylcarbonylamino)-N-((1R)-1-cyclopropylprop-2-en-1-yl)-2-hydroxy-N-methylbutanamide,ClC=1C(=CSC1)C(=O)NCC[C@@H](C(=O)N(C)[C@H](C=C)C1CC1)O,C=C[C@@H](C1CC1)N(C)C(=O)C(O)CCNC(=O)c1cscc1Cl,C=C[C@H](C1CC1)N(C)C(=O)C(O)CCNC(=O)c1cscc1Cl
28347,CO[C@@H](F)C(=O)NCCN1CCC(NC(=O)C(F)=C(C)C2CC2)CC1,3-cyclopropyl-2-fluoro-N-(1-(2-((1S)-fluoro(methoxy)methylcarbonylamino)ethyl)piperidin-4-yl)but-2-enamide,,COC(F)C(=O)NCCN1CCC(NC(=O)C(F)=C(C)C2CC2)CC1,
28362,CCCOCC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NC(=O)[C@@]1(COC)CCCNS1(=O)=O)C2,"(6S)-6-(methoxymethyl)-1,1-dioxo-N-((1R,3S,5S)-8-(1-oxo-2-propoxyethyl)-8-azabicyclo[3.2.1]octan-3-yl)-1lambda^6-thia-2-azacyclohexane-6-carboxamide",,CCCOCC(=O)N1[C@@H]2CC[C@H]1C[C@H](NC(=O)[C@@]1(COC)CCCNS1(=O)=O)C2,
28384,CCc1nc(C)ncc1C(=O)N1C[C@H]2[C@H](N(C)C(=O)[C@@H]3C[C@@H]3C(F)F)[C@H]2C1,"(1R,2S)-2-(difluoromethyl)-N-((1R,5S,6S)-3-((4-ethyl-2-methylpyrimidin-5-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-N-methylcyclopropanecarboxamide",,CCc1nc(C)ncc1C(=O)N1C[C@@H]2[C@H](C1)[C@H]2N(C)C(=O)C1C[C@@H]1C(F)F,
28421,C[C@@H]1OCC[C@@H]1N(C(=O)[C@H]1CC=CC[C@H]1NC(=O)[C@@H]1C[C@@H]2CC[C@@H]2C1)C1CC1,"(1R,3R,5S)-N-((1R,6S)-6-(((2S,3S)-2-methyloxolan-3-yl)(cyclopropyl)carbamoyl)cyclohex-3-en-1-yl)bicyclo[3.2.0]heptane-3-carboxamide",,C[C@@H]1OCC[C@@H]1N(C(=O)C1CC=CC[C@H]1NC(=O)C1C[C@H]2CC[C@H]2C1)C1CC1,
28472,O=C(N[C@H]1CCN(C(=O)c2cc3c(F)cccc3s2)C1)[C@@H]1[C@H]2CCCC[C@H]21,"(1R,6S,7R)-N-((3S)-1-((4-fluoro-1-benzothiophen-2-yl)carbonyl)pyrrolidin-3-yl)bicyclo[4.1.0]heptane-7-carboxamide",,O=C(N[C@H]1CCN(C(=O)c2cc3c(F)cccc3s2)C1)C1[C@H]2CCCC[C@@H]12,
28553,CCc1conc1C(=O)NCCN(C(=O)CCc1ccc(F)nc1)C1CCCC1,4-ethyl-N-(2-((2-(6-fluoropyridin-3-yl)propionyl)(cyclopentyl)amino)ethyl)isoxazole-3-carboxamide,C(C)C=1C(=NOC1)C(=O)NCCN(C1CCCC1)C(C(C)C=1C=NC(=CC1)F)=O,CCc1conc1C(=O)NCCN(C(=O)CCc1ccc(F)nc1)C1CCCC1,CCc1conc1C(=O)NCCN(C(=O)C(C)c1ccc(F)nc1)C1CCCC1
28562,COC(=O)[C@H](C)NC(=O)[C@H](C1=CCCSC1)N(C)[C@@H](c1cccnc1)C(C)C,methyl (2S)-2-((1S)-(((1R)-2-methyl-1-(pyridin-3-yl)propyl)(methyl)amino)(1-thiacyclohex-3-en-3-yl)methylcarbonylamino)propanoate,,COC(=O)C(C)NC(=O)C(C1=CCCSC1)N(C)[C@@H](c1cccnc1)C(C)C,
28575,CC(C)CN(CC(=O)NC[C@@]1(C)C[C@@H]2C[C@@H]2C1)C(=O)C[C@]1(O)CCCOC1,"2-((((3R)-3-hydroxy-oxan-3-yl)acetyl)(2-methylpropyl)amino)-N-(((1R,3S,5S)-3-methylbicyclo[3.1.0]hexan-3-yl)methyl)acetamide",,CC(C)CN(CC(=O)NC[C@]1(C)C[C@H]2C[C@H]2C1)C(=O)C[C@]1(O)CCCOC1,
28618,CCOC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](O)CC1CCCC1)c1ccco1,ethyl (2S)-2-((1S)-(1S)-2-cyclopentyl-1-hydroxyethylcarbonylamino(furan-2-yl)methylcarbonylamino)propanoate,,CCOC(=O)C(C)NC(=O)C(NC(=O)C(O)CC1CCCC1)c1ccco1,
28640,O=C(O)CC[C@H](CNC(=O)[C@H]1C[C@@]12C(=O)Nc1ccccc12)C(F)(F)F,"(4R)-5-((1S,2R)-7'-azaspiro[cyclopropane-2,9'-bicyclo[4.3.0]nona-1,3,5-triene]-1-yl-8'-onecarbonylamino)-4-(trifluoromethyl)pentanoic acid",,O=C(O)CC[C@H](CNC(=O)C1C[C@@]12C(=O)Nc1ccccc12)C(F)(F)F,
28641,C[C@H](CNC(=O)[C@H](O)C1CCC1)NC(=O)[C@H]1N(C(=O)OC(C)(C)C)CCC1(C)C,"tert-butyl (2S)-2-(((2R)-1-((1R)-(cyclobutyl)(hydroxy)methylcarbonylamino)propan-2-yl)carbamoyl)-3,3-dimethylpyrrolidine-1-carboxylate",,C[C@H](CNC(=O)C(O)C1CCC1)NC(=O)C1N(C(=O)OC(C)(C)C)CCC1(C)C,
28645,Cc1nc(C(=O)N[C@@H]2CN(C(=O)C[C@@H]3C[C@H]4C[C@H]4C3)C[C@H]2CC2CC2)cs1,"N-((3S,4R)-1-(2-((1R,3R,5S)-bicyclo[3.1.0]hexan-3-yl)-acetyl)-4-(cyclopropylmethyl)pyrrolidin-3-yl)-2-methylthiazole-4-carboxamide",,Cc1nc(C(=O)N[C@@H]2CN(C(=O)C[C@H]3C[C@@H]4C[C@@H]4C3)C[C@H]2CC2CC2)cs1,
28649,Cn1ncc(Cl)c1CC(=O)N[C@@H](CNC(=O)[C@@H](F)C1CCCCC1)C1CC1,2-(4-chloro-1-methyl-1H-pyrazol-5-yl)-N-((1R)-2-((1S)-(cyclohexyl)fluoromethylcarbonylamino)-1-cyclopropylethyl)acetamide,,Cn1ncc(Cl)c1CC(=O)N[C@@H](CNC(=O)C(F)C1CCCCC1)C1CC1,
28674,CCC(C)(C)N[C@@H](C)C(=O)NCCCN(C)C(=O)CCN1CCC(O)CC1,(2S)-N-(3-((2-(4-hydroxypiperidin-1-yl)propionyl)(methyl)amino)propyl)-2-((2-methylbutan-2-yl)amino)propanamide,OC1CCN(CC1)C(C(=O)N(CCCNC([C@H](C)NC(C)(CC)C)=O)C)C,CCC(C)(C)NC(C)C(=O)NCCCN(C)C(=O)CCN1CCC(O)CC1,CCC(C)(C)NC(C)C(=O)NCCCN(C)C(=O)C(C)N1CCC(O)CC1
28698,CC[C@]1(C)COCC[C@@H]1NC(=O)CCN(OC)C(=O)[C@H](C)OCCOC,"N-((3S,4S)-3-ethyl-3-methyl-oxan-4-yl)-3-(((1S)-1-((2-methoxyethyl)oxy)propionyl)(methoxy)amino)propanamide",,CC[C@]1(C)COCC[C@@H]1NC(=O)CCN(OC)C(=O)C(C)OCCOC,
28715,CC(C)c1ncc(Cl)c(C(=O)N2CCC[C@H]2CNC(=O)[C@H]2C[C@@H]3CC[C@H](C2)O3)n1,"(1R,3S,5S)-N-(((2S)-1-((5-chloro-2-(propan-2-yl)pyrimidin-4-yl)carbonyl)pyrrolidin-2-yl)methyl)-8-oxabicyclo[3.2.1]octane-3-carboxamide",,CC(C)c1ncc(Cl)c(C(=O)N2CCC[C@H]2CNC(=O)C2C[C@H]3CC[C@@H](C2)O3)n1,
28756,Cc1cncc(CC(=O)N[C@H]2[C@@H]3CN(C(=O)c4ccc(-c5ccco5)o4)C[C@@H]32)c1,"N-((1R,5S,6S)-3-((5-(furan-2-yl)furan-2-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-2-(5-methylpyridin-3-yl)acetamide",,Cc1cncc(CC(=O)N[C@H]2[C@@H]3CN(C(=O)c4ccc(-c5ccco5)o4)C[C@@H]32)c1,
28778,C[C@]1(NC(=O)c2cc(Cl)c(F)cc2F)C[C@@H](NC(=O)Cc2cscn2)C1,"5-chloro-2,4-difluoro-N-(1-methyl-3-((thiazol-4-yl)methylcarbonylamino)cyclobutyl)benzamide",ClC=1C(=CC(=C(C(=O)NC2(CC(C2)NC(=O)CC=2N=CSC2)C)C1)F)F,C[C@]1(NC(=O)c2cc(Cl)c(F)cc2F)C[C@@H](NC(=O)Cc2cscn2)C1,CC1(NC(=O)c2cc(Cl)c(F)cc2F)CC(NC(=O)Cc2cscn2)C1
28780,CCOC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1C(=O)NC[C@@](C)(CC)COC,"ethyl tert-butyl (3S,4S)-4-(((2R)-2-(methoxymethyl)-2-methylbutyl)carbamoyl)pyrrolidine-1,3-dicarboxylate",COC[C@@](CNC(=O)[C@H]1[C@@H](CN(C1)C(=O)OCC)C(=O)OC(C)(C)C)(CC)C,CCOC(=O)C1CN(C(=O)OC(C)(C)C)CC1C(=O)NC[C@@](C)(CC)COC,CCOC(=O)N1CC(C(=O)NC[C@@](C)(CC)COC)C(C(=O)OC(C)(C)C)C1
28787,CCc1c[nH]nc1C(=O)N1C[C@H]2[C@H](NC(=O)c3cnc(C(C)C)o3)[C@H]2C1,"N-((1R,5S,6S)-3-((4-ethyl-1H-pyrazol-3-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-2-(propan-2-yl)oxazole-5-carboxamide",,CCc1c[nH]nc1C(=O)N1C[C@@H]2[C@H](C1)[C@H]2NC(=O)c1cnc(C(C)C)o1,
28813,C#C[C@](C)(NC(=O)CCCCCN(C)C(=O)CC[C@H]1CCCCO1)[C@@H]1CCOC1,6-((2-((2R)-oxan-2-yl)propionyl)(methyl)amino)-N-((2R)-2-((3S)-oxolan-3-yl)but-3-yn-2-yl)hexanamide,O1[C@H](CCCC1)C(C(=O)N(CCCCCC(=O)N[C@@](C)(C#C)[C@H]1COCC1)C)C,C#C[C@](C)(NC(=O)CCCCCN(C)C(=O)CC[C@H]1CCCCO1)[C@@H]1CCOC1,C#C[C@](C)(NC(=O)CCCCCN(C)C(=O)C(C)[C@H]1CCCCO1)[C@@H]1CCOC1
28814,CN1CCc2cc(C(=O)N3C[C@H]4C[C@H](NC(=O)CC(=O)N(C)C)C[C@H]4C3)sc2C1,"N',N'-dimethyl-N-((1R,5S,7S)-3-((4-methyl-7-thia-4-azabicyclo[4.3.0]nona-1(6),8-dien-8-yl)carbonyl)-3-azabicyclo[3.3.0]octan-7-yl)propanediamide",,CN1CCc2cc(C(=O)N3C[C@H]4C[C@H](NC(=O)CC(=O)N(C)C)C[C@H]4C3)sc2C1,
28817,COc1cc(N2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2cnn[nH]2)C3)nc(C(F)(F)F)n1,"N-((1R,3R,5S)-8-(6-methoxy-2-(trifluoromethyl)pyrimidin-4-yl)-8-azabicyclo[3.2.1]octan-3-yl)-1H-1,2,3-triazole-5-carboxamide",,COc1cc(N2[C@@H]3CC[C@H]2C[C@@H](NC(=O)c2c[nH]nn2)C3)nc(C(F)(F)F)n1,
28855,CCCCCCCC[C@@H](C)C(=O)N[C@]1(C)C[C@H](NC(=O)c2ccc(O)c(N)n2)C1,(2R)-N-(3-(6-amino-5-hydroxypyridin-2-ylcarbonylamino)-1-methylcyclobutyl)-2-methyldecanamide,NC1=C(C=CC(=N1)C(=O)NC1CC(C1)(C)NC([C@@H](CCCCCCCC)C)=O)O,CCCCCCCCC(C)C(=O)N[C@]1(C)C[C@H](NC(=O)c2ccc(O)c(N)n2)C1,CCCCCCCCC(C)C(=O)NC1(C)CC(NC(=O)c2ccc(O)c(N)n2)C1
